sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
27,4,-0.0,11.6931,11.6931,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,19002.57,3844.42,4002.75,25674.0,15337.0
27,5,50.0,3.3676,53.3676,50.0,200.0,100.0,25.0,0.0,75.0,0.0,53.37,19002.57,3844.42,4002.75,25674.0,15337.0
27,6,50.0,7.4635,57.4635,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,19002.57,3844.42,4002.75,25674.0,15337.0
28,1,43.1,3.9424,47.0424,0.0,100.0,0.0,122.22,22.22,0.0,20.0,-0.0,16302.3,7929.28,8351.5,24460.0,9422.0
28,2,50.0,6.7198,56.7198,50.0,200.0,100.0,100.0,0.0,-0.0,20.0,56.72,16302.3,7929.28,8351.5,24460.0,9422.0
28,3,-0.0,14.4647,14.4647,0.0,300.0,0.0,300.0,0.0,0.0,20.0,-0.0,16302.3,7929.28,8351.5,24460.0,9422.0
28,4,-0.0,14.0643,14.0643,0.0,300.0,0.0,500.0,200.0,0.0,200.0,-0.0,16302.3,7929.28,8351.5,24460.0,9422.0
28,5,50.0,-13.416,36.584,50.0,200.0,0.0,25.0,-0.0,175.0,25.0,40.58,16302.3,7929.28,8351.5,24460.0,9422.0
28,6,50.0,-3.9962,46.0038,40.0,100.0,75.0,0.0,0.0,25.0,0.0,50.0,16302.3,7929.28,8351.5,24460.0,9422.0
29,1,43.1,-0.7691,42.3309,0.0,100.0,0.0,200.0,100.0,0.0,90.0,10.37,16728.02,10668.31,11227.75,24911.0,5500.0
29,2,50.0,-11.5276,38.4724,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,16728.02,10668.31,11227.75,24911.0,5500.0
29,3,-0.0,3.6693,3.6693,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,16728.02,10668.31,11227.75,24911.0,5500.0
29,4,-0.0,-14.3613,0.0,0.0,300.0,0.0,494.44,194.44,0.0,175.0,-0.0,16728.02,10668.31,11227.75,24911.0,5500.0
29,5,50.0,-5.6257,44.3743,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,44.37,16728.02,10668.31,11227.75,24911.0,5500.0
29,6,50.0,11.0744,61.0744,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,16728.02,10668.31,11227.75,24911.0,5500.0
30,1,43.1,5.6625,48.7625,0.0,100.0,0.0,200.0,100.0,0.0,90.0,-0.0,19290.25,8921.06,9290.5,30443.0,13223.0
30,2,50.0,11.65,61.65,50.0,200.0,100.0,100.0,0.0,-0.0,90.0,61.65,19290.25,8921.06,9290.5,30443.0,13223.0
30,3,-0.0,-0.6714,0.0,0.0,300.0,0.0,300.0,0.0,0.0,90.0,-0.0,19290.25,8921.06,9290.5,30443.0,13223.0
30,4,-0.0,-11.9939,0.0,0.0,300.0,0.0,394.44,94.44,0.0,175.0,-0.0,19290.25,8921.06,9290.5,30443.0,13223.0
30,5,50.0,20.5774,70.5774,50.0,200.0,100.0,25.0,0.0,75.0,100.0,70.58,19290.25,8921.06,9290.5,30443.0,13223.0
